"Morrongiello, J.R.1,2, & Thresher, R.E.1 A statistical framework to explore ontogenetic growth variation among individuals and populations: a marine fish example. Ecological Monographs",,,,,,,
"1 CSIRO Marine and Atmospheric Research, Wealth from Oceans Flagship, GPO Box 1538, Hobart, TAS 7001, Australia",,,,,,,
2 email: jrmorrongiello@gmail.com,,,,,,,
FishID,zone,sex,AAC,Cohort,Age,Year,Increment
fish437,B,F,8,1998,8,1998,0.067
fish482,J,F,3,1978,2,1978,0.24
fish482,J,F,3,1978,3,1978,0.154
fish313,A,M,5,1980,2,1980,0.199
fish313,A,M,5,1980,3,1980,0.114
fish313,A,M,5,1980,4,1980,0.104
fish313,A,M,5,1980,5,1980,0.096
fish927,G,M,6,2004,2,2004,0.23
fish927,G,M,6,2004,3,2004,0.134
fish927,G,M,6,2004,4,2004,0.126
fish927,G,M,6,2004,5,2004,0.114
fish295,B,M,4,2006,2,2006,0.243
fish295,B,M,4,2006,3,2006,0.243
fish295,B,M,4,2006,4,2006,0.135
fish147,J,F,7,2003,2,2003,0.19
fish147,J,F,7,2003,3,2003,0.16
fish147,J,F,7,2003,4,2003,0.205
fish147,J,F,7,2003,5,2003,0.09
fish147,J,F,7,2003,6,2003,0.133
fish147,J,F,7,2003,7,2003,0.067
fish407,J,M,2,2008,2,2008,0.247
fish990,C,M,7,1974,2,1974,0.202
fish990,C,M,7,1974,3,1974,0.097
fish990,C,M,7,1974,4,1974,0.104
fish990,C,M,7,1974,5,1974,0.11
fish990,C,M,7,1974,6,1974,0.104
fish990,C,M,7,1974,7,1974,0.089
fish157,D,F,4,1977,2,1977,0.189
fish157,D,F,4,1977,3,1977,0.169
fish157,D,F,4,1977,4,1977,0.181
fish62,D,F,11,1971,2,1971,0.236
fish62,D,F,11,1971,3,1971,0.149
fish62,D,F,11,1971,4,1971,0.09
fish62,D,F,11,1971,5,1971,0.121
fish62,D,F,11,1971,6,1971,0.137
fish62,D,F,11,1971,7,1971,0.11
fish62,D,F,11,1971,8,1971,0.072
fish62,D,F,11,1971,9,1971,0.077
fish62,D,F,11,1971,10,1971,0.078
fish62,D,F,11,1971,11,1971,0.075
fish988,B,F,3,1979,2,1979,0.268
fish988,B,F,3,1979,3,1979,0.192
fish830,G,F,8,1974,2,1974,0.216
fish830,G,F,8,1974,3,1974,0.151
fish830,G,F,8,1974,4,1974,0.121
fish830,G,F,8,1974,5,1974,0.113
fish830,G,F,8,1974,6,1974,0.102
fish830,G,F,8,1974,7,1974,0.111
fish830,G,F,8,1974,8,1974,0.093
fish237,H,F,5,1980,2,1980,0.263
fish237,H,F,5,1980,3,1980,0.194
fish237,H,F,5,1980,4,1980,0.119
fish237,H,F,5,1980,5,1980,0.097
fish217,J,F,7,1978,2,1978,0.314
fish217,J,F,7,1978,3,1978,0.144
fish217,J,F,7,1978,4,1978,0.116
fish217,J,F,7,1978,5,1978,0.102
fish217,J,F,7,1978,6,1978,0.106
fish222,D,F,3,1982,2,1982,0.311
fish222,D,F,3,1982,3,1982,0.203
fish610,B,F,6,1979,2,1979,0.19
fish610,B,F,6,1979,3,1979,0.162
fish610,B,F,6,1979,4,1979,0.119
fish610,B,F,6,1979,5,1979,0.089
fish610,B,F,6,1979,6,1979,0.108
fish884,G,F,10,1975,2,1975,0.223
fish884,G,F,10,1975,3,1975,0.125
fish884,G,F,10,1975,4,1975,0.145
fish884,G,F,10,1975,5,1975,0.17
fish884,G,F,10,1975,6,1975,0.173
fish884,G,F,10,1975,7,1975,0.073
fish884,G,F,10,1975,8,1975,0.089
fish884,G,F,10,1975,9,1975,0.042
fish884,G,F,10,1975,10,1975,0.074
fish480,A,F,14,1971,2,1971,0.229
fish480,A,F,14,1971,3,1971,0.136
fish480,A,F,14,1971,4,1971,0.112
fish480,A,F,14,1971,5,1971,0.08
fish480,A,F,14,1971,6,1971,0.066
fish480,A,F,14,1971,7,1971,0.074
fish480,A,F,14,1971,8,1971,0.043
fish480,A,F,14,1971,9,1971,0.07
fish480,A,F,14,1971,10,1971,0.059
fish480,A,F,14,1971,11,1971,0.056
fish480,A,F,14,1971,12,1971,0.056
fish480,A,F,14,1971,13,1971,0.066
fish480,A,F,14,1971,14,1971,0.035
fish200,F,F,5,1980,2,1980,0.225
fish200,F,F,5,1980,3,1980,0.183
fish200,F,F,5,1980,4,1980,0.228
fish200,F,F,5,1980,5,1980,0.134
fish940,B,M,9,1976,2,1976,0.31
fish940,B,M,9,1976,3,1976,0.153
fish940,B,M,9,1976,4,1976,0.127
fish940,B,M,9,1976,5,1976,0.136
fish940,B,M,9,1976,6,1976,0.097
fish940,B,M,9,1976,7,1976,0.111
fish940,B,M,9,1976,8,1976,0.084
fish940,B,M,9,1976,9,1976,0.08
fish483,C,M,7,1978,2,1978,0.171
fish483,C,M,7,1978,3,1978,0.143
fish483,C,M,7,1978,4,1978,0.112
fish483,C,M,7,1978,5,1978,0.124
fish483,C,M,7,1978,6,1978,0.094
fish483,C,M,7,1978,7,1978,0.097
fish190,B,M,6,1992,2,1992,0.277
fish190,B,M,6,1992,3,1992,0.181
fish190,B,M,6,1992,4,1992,0.156
fish190,B,M,6,1992,5,1992,0.092
fish190,B,M,6,1992,6,1992,0.092
fish169,I,M,7,1991,2,1991,0.279
fish169,I,M,7,1991,3,1991,0.137
fish169,I,M,7,1991,4,1991,0.101
fish169,I,M,7,1991,5,1991,0.05
fish169,I,M,7,1991,6,1991,0.086
fish169,I,M,7,1991,7,1991,0.088
fish850,I,F,6,1992,2,1992,0.216
fish850,I,F,6,1992,3,1992,0.132
fish850,I,F,6,1992,4,1992,0.146
fish850,I,F,6,1992,5,1992,0.093
fish850,I,F,6,1992,6,1992,0.118
fish132,I,M,8,1990,2,1990,0.282
fish132,I,M,8,1990,3,1990,0.156
fish132,I,M,8,1990,4,1990,0.104
fish132,I,M,8,1990,5,1990,0.087
fish132,I,M,8,1990,6,1990,0.064
fish132,I,M,8,1990,7,1990,0.059
fish132,I,M,8,1990,8,1990,0.073
fish426,I,M,3,1995,2,1995,0.243
fish426,I,M,3,1995,3,1995,0.182
fish244,A,F,8,1990,2,1990,0.242
fish244,A,F,8,1990,3,1990,0.195
fish244,A,F,8,1990,4,1990,0.091
fish786,E,F,6,1992,2,1992,0.259
fish786,E,F,6,1992,3,1992,0.179
fish786,E,F,6,1992,4,1992,0.122
fish786,E,F,6,1992,5,1992,0.132
fish786,E,F,6,1992,6,1992,0.136
fish425,G,M,6,1992,2,1992,0.234
fish425,G,M,6,1992,3,1992,0.177
fish425,G,M,6,1992,4,1992,0.121
fish425,G,M,6,1992,5,1992,0.116
fish425,G,M,6,1992,6,1992,0.095
fish14,G,F,11,1987,2,1987,0.237
fish14,G,F,11,1987,3,1987,0.117
fish14,G,F,11,1987,4,1987,0.182
fish14,G,F,11,1987,5,1987,0.146
fish14,G,F,11,1987,6,1987,0.1
fish14,G,F,11,1987,7,1987,0.097
fish14,G,F,11,1987,8,1987,0.09
fish14,G,F,11,1987,9,1987,0.089
fish14,G,F,11,1987,10,1987,0.078
fish14,G,F,11,1987,11,1987,0.076
fish849,H,F,6,1994,2,1994,0.226
fish849,H,F,6,1994,3,1994,0.119
fish849,H,F,6,1994,4,1994,0.101
fish849,H,F,6,1994,5,1994,0.15
fish849,H,F,6,1994,6,1994,0.078
fish854,F,F,9,1991,2,1991,0.245
fish854,F,F,9,1991,3,1991,0.143
fish854,F,F,9,1991,4,1991,0.135
fish854,F,F,9,1991,5,1991,0.114
fish854,F,F,9,1991,6,1991,0.07
fish854,F,F,9,1991,7,1991,0.073
fish854,F,F,9,1991,8,1991,0.076
fish854,F,F,9,1991,9,1991,0.075
fish234,J,M,3,1997,2,1997,0.242
fish234,J,M,3,1997,3,1997,0.152
fish979,G,M,5,1995,2,1995,0.246
fish979,G,M,5,1995,3,1995,0.109
fish979,G,M,5,1995,4,1995,0.113
fish979,G,M,5,1995,5,1995,0.104
fish584,I,F,7,1993,2,1993,0.311
fish584,I,F,7,1993,3,1993,0.19
fish584,I,F,7,1993,4,1993,0.148
fish584,I,F,7,1993,5,1993,0.118
fish584,I,F,7,1993,6,1993,0.057
fish584,I,F,7,1993,7,1993,0.101
fish861,A,F,5,1996,2,1996,0.259
fish861,A,F,5,1996,3,1996,0.141
fish861,A,F,5,1996,4,1996,0.126
fish861,A,F,5,1996,5,1996,0.107
fish236,A,F,4,1997,2,1997,0.165
fish236,A,F,4,1997,3,1997,0.165
fish236,A,F,4,1997,4,1997,0.172
fish478,G,M,2,1999,2,1999,0.302
fish35,H,M,6,1995,2,1995,0.209
fish35,H,M,6,1995,3,1995,0.149
fish35,H,M,6,1995,4,1995,0.133
fish35,H,M,6,1995,5,1995,0.085
fish35,H,M,6,1995,6,1995,0.094
fish365,J,F,6,1995,2,1995,0.136
fish365,J,F,6,1995,3,1995,0.117
fish365,J,F,6,1995,4,1995,0.118
fish365,J,F,6,1995,5,1995,0.138
fish794,H,M,4,1997,2,1997,0.298
fish794,H,M,4,1997,3,1997,0.179
fish794,H,M,4,1997,4,1997,0.117
fish888,A,M,3,1998,2,1998,0.235
fish888,A,M,3,1998,3,1998,0.205
fish57,D,F,3,1999,2,1999,0.304
fish586,G,F,4,1998,2,1998,0.175
fish586,G,F,4,1998,3,1998,0.139
fish586,G,F,4,1998,4,1998,0.125
fish744,H,M,5,1997,2,1997,0.232
fish744,H,M,5,1997,3,1997,0.155
fish744,H,M,5,1997,4,1997,0.123
fish744,H,M,5,1997,5,1997,0.113
fish377,H,F,4,2003,2,2003,0.197408207
fish377,H,F,4,2003,3,2003,0.210344955
fish377,H,F,4,2003,4,2003,0.177789201
fish800,I,F,2,2005,2,2005,0.230592715
fish826,A,F,2,2005,2,2005,0.202410474
fish413,G,F,3,2003,2,2003,0.365087661
fish413,G,F,3,2003,3,2003,0.241530536
fish32,F,M,3,2003,2,2003,0.283254303
fish32,F,M,3,2003,3,2003,0.209153054
fish288,C,F,5,2001,2,2001,0.253568531
fish288,C,F,5,2001,3,2001,0.175863583
fish288,C,F,5,2001,4,2001,0.147627911
fish288,C,F,5,2001,5,2001,0.125936492
fish229,E,M,2,2004,2,2004,0.195634864
fish11,J,F,2,2004,2,2004,0.203690942
fish695,F,M,3,2003,2,2003,0.233619349
fish695,F,M,3,2003,3,2003,0.177132719
fish569,J,F,2,2004,2,2004,0.221382023
fish282,B,F,6,2000,2,2000,0.271532687
fish282,B,F,6,2000,3,2000,0.196
fish282,B,F,6,2000,4,2000,0.164246766
fish282,B,F,6,2000,5,2000,0.116107709
fish282,B,F,6,2000,6,2000,0.103077641
fish619,J,M,2,2004,2,2004,0.173922396
fish494,I,M,2,2004,2,2004,0.193372697
fish873,H,M,2,2004,2,2004,0.193662077
fish315,I,M,2,2004,2,2004,0.201159141
fish410,B,F,2,2004,2,2004,0.193310631
fish118,A,F,2,2004,2,2004,0.237608922
fish396,F,F,3,2003,2,2003,0.286839676
fish396,F,F,3,2003,3,2003,0.170061753
fish640,I,F,2,2004,2,2004,0.214674172
fish621,G,M,2,2004,2,2004,0.204377102
fish486,B,M,2,2004,2,2004,0.207041059
fish105,D,M,2,2004,2,2004,0.235331681
fish596,G,F,2,2004,2,2004,0.156204994
fish560,J,F,2,2004,2,2004,0.218435345
fish900,H,F,2,2004,2,2004,0.225488359
fish823,D,M,2,2004,2,2004,0.246519776
fish891,C,F,2,2004,2,2004,0.25522735
fish865,H,F,2,2004,2,2004,0.157003185
fish252,C,F,2,2004,2,2004,0.209344214
fish154,E,M,2,2004,2,2004,0.214189169
fish743,C,F,2,2004,2,2004,0.239286439
fish39,I,M,2,2004,2,2004,0.217147415
fish433,I,M,2,2004,2,2004,0.192041662
fish350,E,M,2,2004,2,2004,0.20763911
fish103,H,M,4,2002,2,2002,0.24516525
fish103,H,M,4,2002,3,2002,0.19524856
fish103,H,M,4,2002,4,2002,0.181661774
fish349,F,M,2,2004,2,2004,0.209
fish857,G,F,2,2004,2,2004,0.224361316
fish920,A,M,3,2003,2,2003,0.209153054
fish920,A,M,3,2003,3,2003,0.147868185
fish824,F,M,2,2004,2,2004,0.193132079
fish815,G,F,2,2005,2,2005,0.220494898
fish925,H,M,4,2003,2,2003,0.310280518
fish925,H,M,4,2003,3,2003,0.20570367
fish925,H,M,4,2003,4,2003,0.169705627
fish937,H,F,2,2005,2,2005,0.239075302
fish759,I,M,2,2005,2,2005,0.244730464
fish855,J,F,2,2005,2,2005,0.23055585
fish529,C,M,2,2005,2,2005,0.197365144
fish2,A,F,2,2005,2,2005,0.237
fish599,D,M,2,2005,2,2005,0.218929212
fish168,B,M,2,2005,2,2005,0.236856497
fish240,C,M,2,2005,2,2005,0.185456194
fish802,B,M,2,2005,2,2005,0.229176788
fish451,G,F,2,2005,2,2005,0.26977954
fish156,B,F,2,2005,2,2005,0.217589062
fish29,G,F,2,2005,2,2005,0.247588368
fish748,G,F,2,2005,2,2005,0.233137299
fish174,H,M,2,2005,2,2005,0.238033611
fish496,D,M,2,2005,2,2005,0.194612435
fish210,F,F,2,2005,2,2005,0.209
fish910,D,F,2,2005,2,2005,0.216189731
fish580,H,M,2,2005,2,2005,0.226384628
fish61,B,M,2,2005,2,2005,0.198116128
fish71,A,M,2,2005,2,2005,0.20135789
fish528,I,F,2,2005,2,2005,0.250832614
fish112,A,F,2,2005,2,2005,0.20570367
fish930,E,F,2,2005,2,2005,0.264599698
fish160,B,F,2,2005,2,2005,0.230783448
fish83,E,F,2,2005,2,2005,0.276524863
fish896,A,M,2,2005,2,2005,0.229139695
fish628,E,F,3,2004,2,2004,0.190703959
fish628,E,F,3,2004,3,2004,0.149723078
fish323,G,F,2,2005,2,2005,0.250161948
fish708,J,F,2,2005,2,2005,0.184173831
fish860,B,M,3,2004,2,2004,0.205138977
fish860,B,M,3,2004,3,2004,0.143836713
fish568,B,M,2,2005,2,2005,0.239760297
fish259,E,M,2,2005,2,2005,0.213600094
fish944,I,F,3,2004,2,2004,0.214347848
fish944,I,F,3,2004,3,2004,0.128724512
fish827,D,M,3,2004,2,2004,0.21100237
fish827,D,M,3,2004,3,2004,0.1426359
fish233,E,M,3,2004,2,2004,0.223758799
fish233,E,M,3,2004,3,2004,0.160380797
fish53,D,M,3,2004,2,2004,0.259113875
fish53,D,M,3,2004,3,2004,0.185172892
fish27,D,M,3,2004,2,2004,0.188679623
fish27,D,M,3,2004,3,2004,0.144222051
fish595,H,M,3,2004,2,2004,0.209153054
fish595,H,M,3,2004,3,2004,0.168428026
fish675,H,F,2,2005,2,2005,0.226973567
fish864,G,F,3,2004,2,2004,0.211366979
fish864,G,F,3,2004,3,2004,0.147217526
fish393,D,M,3,2004,2,2004,0.238537209
fish393,D,M,3,2004,3,2004,0.16090059
